Latitude,Longitude,PTrain_WSD
21.23,78.9,4.11
22.05,78.3,4.85
26.8,75.64,3.51
19.25,73.15,7.19
19.5,83.32,4.36
33.23,74.39,1.48
32.96,74.41,1.93
24.6,84.82,2.3
29.79,78.71,2.13
19.9,86.12,6.38
29.87,78.72,2.47
20.27,85.18,5.22
21.42,79.27,4.39
17.07,78.49,4.77
25.4,79.5,3.09
12.85,74.9,7.83
28.93,74.89,3.0
23.1,71.4,6.98
23.43,85.32,2.83
12.42,78.38,6.22
11.83,75.67,7.85
23.48,70.47,7.54
22.42,71.87,7.37
25.13,75.58,3.95
24.54,75.71,4.04
25.7,81.35,2.74
17.28,76.22,4.74
21.78,85.97,4.03
21.32,77.61,4.16
10.92,76.43,8.0
10.47,79.73,9.13
20.23,83.28,4.0
18.15,73.0,7.23
27.05,79.39,2.76
26.65,79.99,2.79
27.23,79.25,2.74
23.1,74.87,4.75
28.37,76.9,2.8
29.82,78.53,2.27
19.72,76.27,4.47
33.77,74.35,1.72
30.66,76.84,2.16
26.18,92.73,0.85
23.32,91.32,4.33
25.05,75.0,4.14
26.49,79.19,2.88
9.18,76.55,9.57
10.98,78.23,7.21
34.45,74.29,1.23
24.75,78.25,3.49
24.03,79.2,3.71
17.75,77.9,4.65
27.08,79.82,2.72
15.85,77.27,4.89
22.84,88.42,4.59
24.98,78.27,3.42
23.6,74.62,4.83
23.35,77.07,3.97
16.62,73.9,5.62
23.63,85.0,2.75
22.6,81.47,4.25
18.75,73.55,5.41
26.99,79.64,2.75
24.82,78.76,3.43
33.53,77.5,4.8
24.37,82.95,2.68
25.05,84.05,2.26
25.07,83.95,2.28
16.55,73.62,6.83
29.89,78.66,2.34
24.86,78.86,3.43
29.12,75.52,2.82
25.5,75.85,3.73
23.97,93.22,1.9
23.37,93.12,2.21
29.98,78.62,2.11
24.97,85.1,2.16
22.53,88.32,5.19
26.52,85.97,1.72
26.25,76.33,3.44
28.04,75.65,3.16
25.65,94.03,2.81
33.23,74.63,1.49
20.18,85.62,5.54
28.12,74.76,3.29
25.35,75.53,3.86
18.12,73.0,6.99
21.18,71.65,7.58
25.53,86.55,1.91
26.82,70.7,5.01
21.51,77.52,5.27
22.52,79.03,4.63
21.43,78.97,4.08
13.18,80.04,7.66
27.69,79.67,2.6
17.97,78.72,4.51
16.97,78.35,4.76
34.29,74.23,1.37
34.17,74.27,1.51
15.2,76.22,5.19
19.83,83.73,4.45
12.46,80.1,8.35
24.53,75.65,4.06
16.75,77.78,4.75
10.08,78.75,8.71
13.93,78.27,5.55
27.69,79.65,2.61
16.1,78.3,4.94
16.03,79.95,6.48
28.23,95.0,0.85
11.15,75.97,8.38
26.75,94.83,1.07
29.54,77.49,2.39
9.23,76.87,9.15
33.5,74.83,3.61
21.43,74.43,5.45
12.71,76.95,5.94
8.77,78.1,10.07
11.73,75.88,6.29
24.38,84.53,2.4
25.85,85.6,1.9
30.4,77.95,1.96
12.48,76.87,6.04
8.37,77.0,10.22
34.1,74.65,1.34
17.67,82.23,5.67
34.11,74.52,1.28
18.93,77.48,4.56
9.8,76.8,7.56
17.83,73.92,5.24
23.72,85.5,2.66
23.8,81.35,3.45
12.92,74.82,7.88
26.62,89.83,1.13
24.65,79.15,3.42
29.98,78.7,2.04
24.22,84.67,2.5
23.97,87.17,2.91
17.97,78.86,4.49
27.83,79.47,2.59
16.13,76.58,4.97
9.75,76.57,8.89
11.98,75.95,6.17
24.71,79.22,3.39
24.82,85.25,2.19
16.17,76.88,4.91
32.89,74.74,2.09
24.59,79.18,3.43
34.51,76.27,3.78
23.8,80.8,3.52
26.42,87.43,1.52
13.32,77.14,5.86
24.37,87.42,2.56
23.8,86.28,2.76
12.42,92.93,9.36
26.75,80.88,2.68
30.93,75.87,2.24
30.9,75.8,2.25
25.75,93.18,0.92
34.03,74.68,1.37
25.55,76.22,3.61
34.42,74.23,1.24
30.38,77.81,2.03
24.5,87.13,2.43
24.58,78.88,3.5
21.7,84.67,3.32
23.27,92.47,2.61
25.2,93.3,1.39
13.7,75.67,5.82
25.58,93.77,2.25
26.77,84.98,1.87
27.23,94.12,0.62
25.18,86.08,2.07
28.33,73.2,3.55
24.37,87.2,2.56
21.85,87.22,5.5
24.17,88.27,2.8
30.72,76.25,2.24
17.44,78.54,4.61
22.22,70.23,7.56
24.11,78.98,4.03
25.47,92.8,1.14
25.5,93.12,1.04
27.75,95.92,0.92
27.03,79.39,2.77
21.72,71.38,6.66
18.03,75.33,4.8
21.08,83.4,3.53
26.35,75.57,3.61
25.3,93.43,1.79
32.8,79.18,5.53
27.32,95.9,0.96
26.03,90.17,1.35
21.55,71.35,6.88
17.18,78.71,4.69
16.17,76.52,4.95
34.0,74.92,1.36
20.2,83.7,3.94
23.4,69.88,7.83
22.32,87.05,4.61
22.83,85.12,3.03
17.98,76.33,4.87
26.87,79.11,2.83
12.02,77.25,6.2
25.2,94.47,2.79
25.68,92.8,1.03
20.78,77.67,4.2
24.7,79.02,3.47
22.88,69.82,8.48
23.83,87.82,3.24
32.52,74.76,2.12
26.28,94.25,1.36
24.55,92.6,1.99
24.87,86.52,2.19
29.97,77.04,2.33
28.07,75.62,3.14
9.92,78.12,8.14
9.83,78.08,8.26
17.93,73.67,4.19
16.75,78.0,4.77
21.08,71.78,7.86
27.23,79.05,2.76
26.75,92.35,0.75
22.0,80.7,4.1
25.03,88.13,2.04
20.55,74.53,5.0
21.17,81.73,3.45
32.27,77.17,1.85
22.58,80.37,3.89
22.82,69.27,8.62
12.5,76.83,6.03
12.92,74.88,7.59
12.95,74.83,7.78
16.18,81.13,7.17
27.5,77.68,2.89
12.92,92.92,9.04
18.05,78.27,4.52
12.42,75.73,5.62
29.02,77.63,2.52
11.8,77.82,6.28
22.42,87.32,4.73
8.3,73.0,9.71
28.83,78.75,2.44
15.42,73.78,7.24
26.67,84.92,1.89
30.58,78.48,2.52
29.47,79.65,3.4
18.9,72.82,7.44
19.12,72.85,7.41
30.45,78.08,2.72
29.47,77.73,2.38
26.12,85.4,1.88
12.3,76.7,6.09
11.8,76.0,6.53
27.54,79.69,2.63
24.65,84.58,2.32
15.47,79.87,6.96
20.87,84.4,4.02
13.11,80.3,8.13
9.93,78.12,8.12
16.45,77.43,4.7
22.87,87.98,4.7
24.77,77.7,3.73
24.78,78.44,3.56
28.45,76.11,2.92
26.4,89.75,1.21
24.03,78.38,3.77
22.69,88.15,4.99
21.02,73.15,7.23
25.03,87.32,2.11
19.47,82.58,4.11
26.72,92.9,0.7
10.2,76.72,8.34
26.13,85.63,1.84
28.42,73.37,3.45
24.85,83.78,2.35
24.05,78.89,3.8
21.55,74.7,5.05
17.53,78.59,4.63
26.02,79.34,2.98
15.68,75.63,5.17
27.87,79.44,2.59
12.75,79.67,7.35
13.04,80.23,8.07
16.53,75.58,4.98
19.62,74.57,4.93
27.57,79.74,2.62
30.77,79.48,3.79
17.93,78.8,4.56
25.65,75.59,3.76
17.55,73.98,4.89
19.32,74.33,5.02
23.1,80.23,3.84
26.43,92.03,0.91
17.52,75.47,4.82
18.23,73.28,7.05
20.83,78.25,4.09
22.83,85.03,3.02
30.71,76.84,2.12
22.07,88.05,5.85
17.25,78.59,4.67
9.48,76.75,8.92
16.55,74.68,5.24
18.93,74.32,5.05
28.05,72.48,3.84
20.25,74.45,4.92
15.85,75.12,5.24
13.03,80.27,8.17
16.38,75.37,5.05
17.43,75.53,4.81
26.08,86.48,1.74
27.92,94.38,2.18
23.77,81.22,3.39
8.82,77.8,9.53
27.19,79.27,2.75
26.53,72.97,4.2
24.9,79.19,3.36
9.98,76.27,9.2
25.02,84.82,2.17
22.6,86.43,3.93
25.57,91.72,2.1
25.57,92.07,1.84
23.07,71.08,7.42
17.77,73.83,5.28
15.93,76.58,4.96
25.08,84.38,2.21
23.5,73.5,5.79
28.8,74.94,3.02
26.37,85.12,1.89
24.75,94.37,1.82
25.42,74.55,4.17
25.68,94.63,1.78
12.87,78.77,6.21
11.57,75.77,8.06
11.57,76.15,6.56
26.57,94.67,0.96
13.24,79.94,7.47
20.88,75.15,4.71
21.84,69.38,8.36
26.8,92.6,0.72
20.43,86.6,6.13
28.23,77.45,2.75
29.75,77.23,2.37
25.53,92.47,1.65
33.14,74.33,1.72
34.68,77.38,3.73
14.07,79.6,6.94
30.63,76.89,2.17
24.65,92.63,1.89
15.03,76.08,5.27
11.98,77.45,6.23
24.08,73.23,5.21
26.8,76.8,3.22
27.17,92.18,3.1
12.57,78.7,6.27
27.5,96.25,1.04
28.38,95.8,2.69
34.51,74.26,1.24
17.87,78.2,4.62
25.32,83.85,2.25
30.19,76.99,2.28
20.76,70.67,7.97
24.2,93.6,1.97
19.68,77.57,4.48
26.38,93.48,0.72
29.2,76.77,2.59
22.8,69.72,8.57
22.65,88.09,5.08
10.92,79.75,8.93
22.03,74.7,5.16
11.72,76.43,6.28
9.83,76.75,8.31
26.7,89.28,1.19
22.1,85.88,3.69
29.92,77.17,2.33
26.12,92.33,0.93
26.28,75.38,3.69
13.73,75.33,5.99
19.33,74.35,5.05
27.7,76.85,2.99
10.77,79.85,9.16
27.17,73.67,3.83
21.1,79.05,4.04
30.55,77.3,2.0
29.62,78.38,2.26
17.0,79.25,4.9
23.25,68.85,8.5
7.98,93.53,12.65
19.08,77.33,4.44
21.33,74.25,5.5
15.47,78.48,5.29
28.0,76.08,3.07
16.43,81.7,7.1
22.95,79.18,3.87
14.45,79.98,7.36
28.57,77.12,2.71
28.58,77.2,2.69
23.0,70.22,8.49
16.92,81.67,6.22
24.47,74.9,4.33
18.67,78.1,4.38
27.23,94.12,0.62
25.07,79.45,3.22
22.33,88.2,5.64
24.66,78.81,3.48
25.32,85.03,2.08
14.18,77.37,5.48
9.55,78.7,9.39
24.65,79.01,3.58
27.02,94.17,0.61
17.53,77.28,4.74
27.0,79.1,2.8
27.2,73.73,3.8
24.09,78.41,3.74
26.2,79.45,2.92
22.75,72.57,7.36
30.36,77.98,1.98
26.61,79.78,2.81
28.96,76.88,2.64
30.25,78.12,2.01
21.45,73.72,6.22
26.42,91.43,1.0
23.83,76.23,4.0
25.31,75.62,3.84
32.99,74.5,1.73
26.97,95.05,0.68
19.72,74.15,5.02
28.82,75.5,2.92
23.3,69.72,7.78
26.63,91.73,0.88
33.59,74.24,1.32
34.12,74.68,1.35
30.48,77.13,2.18
32.94,74.38,1.91
13.17,79.22,6.4
26.35,79.14,2.92
24.77,85.43,2.22
25.32,73.53,4.49
34.01,74.55,1.43
23.77,77.77,3.79
25.42,83.43,2.32
22.17,75.58,4.48
25.28,71.23,5.53
34.22,74.69,1.36
27.24,79.43,2.72
25.38,84.2,2.19
17.74,78.15,4.6
25.07,85.03,2.14
23.85,86.03,2.61
20.35,74.82,4.82
13.9,79.9,7.38
24.6,79.25,3.42
26.83,94.3,0.62
13.51,77.0,5.77
20.38,75.33,4.63
10.23,78.55,8.24
24.07,78.16,3.72
21.62,74.8,4.94
17.85,77.87,4.68
17.65,74.2,5.17
26.97,79.21,2.79
27.23,79.76,2.69
23.52,73.07,5.98
27.97,93.85,0.99
22.02,87.28,5.21
11.28,76.25,7.92
17.25,80.43,5.23
19.37,84.47,5.83
27.52,75.53,3.4
24.02,78.8,3.81
8.93,76.53,9.82
22.03,71.72,7.28
19.1,78.35,4.26
23.78,86.72,2.96
23.63,86.82,3.21
27.45,92.63,2.88
30.23,76.62,2.32
26.32,79.0,2.94
25.68,91.63,1.83
19.23,82.55,4.24
24.75,93.43,1.32
20.28,85.1,4.96
28.93,95.02,1.96
27.43,92.13,3.19
21.88,87.77,5.78
17.53,78.77,4.57
22.48,69.12,8.56
15.57,80.05,7.13
25.98,79.5,2.96
18.17,76.05,4.85
20.13,73.92,5.17
14.47,76.93,5.33
24.42,82.98,2.6
24.52,73.37,4.8
27.76,79.11,2.64
22.31,69.02,8.4
12.32,79.72,7.95
12.72,79.2,6.77
12.84,79.95,7.73
30.09,73.9,2.78
26.7,92.33,0.77
26.82,91.87,0.8
22.47,78.43,5.49
34.03,75.33,1.96
10.77,76.65,7.87
8.73,77.75,9.5
9.27,78.3,9.79
23.62,86.78,3.13
15.48,73.82,7.23
24.72,80.17,3.42
29.03,79.47,2.32
20.3,86.68,6.32
11.5,79.77,8.79
19.27,76.83,4.47
28.1,95.38,0.87
30.33,76.47,2.31
25.6,85.1,2.02
22.77,81.9,3.73
27.13,72.37,4.18
20.48,84.27,4.03
28.33,75.58,3.06
11.92,79.83,8.6
21.65,69.67,8.19
11.67,92.72,9.72
9.0,76.92,9.42
22.23,76.4,4.08
18.53,73.85,5.39
18.5,73.9,5.31
19.8,85.82,6.45
25.77,87.47,1.73
23.33,86.42,3.02
19.92,77.58,4.3
25.4,72.98,4.66
8.23,77.33,10.2
26.75,79.02,2.85
34.0,74.36,2.75
25.05,84.92,2.15
20.75,75.67,4.43
26.46,79.31,3.31
34.17,74.53,1.27
30.05,74.85,2.64
13.24,80.26,8.0
10.92,79.35,8.33
24.65,92.9,1.73
13.15,80.07,7.72
22.07,80.75,4.11
17.82,74.12,5.06
25.43,91.37,2.07
12.92,79.58,7.09
19.98,84.88,5.29
22.55,88.49,5.0
19.8,78.6,4.0
30.65,79.57,3.21
26.73,91.92,0.82
22.3,76.77,3.93
16.82,74.12,5.21
22.25,84.8,3.27
23.83,73.4,5.33
11.05,75.87,8.62
12.22,78.07,6.17
32.97,74.95,1.6
10.38,76.82,7.46
8.78,76.7,9.88
18.77,84.08,6.11
19.6,76.22,4.46
21.8,86.73,5.3
22.21,88.17,5.89
24.63,73.38,4.71
22.71,88.0,4.98
25.38,86.7,1.97
24.67,79.01,3.54
24.68,79.12,3.43
28.32,76.78,2.83
26.58,90.22,1.11
9.27,76.78,9.21
24.87,78.86,3.42
24.14,78.75,3.78
24.55,79.23,3.44
25.06,78.99,3.3
24.25,78.31,3.64
27.72,79.02,2.66
22.4,88.85,5.19
27.77,79.37,2.61
23.67,85.28,2.68
33.2,74.19,1.53
22.38,85.42,3.39
14.88,79.02,5.95
17.08,82.13,6.74
15.8,79.77,6.48
26.95,79.66,2.76
12.98,79.98,7.71
12.25,75.3,7.7
10.98,76.23,8.15
8.97,76.62,9.8
23.9,92.92,2.03
27.0,79.23,2.79
25.67,94.5,2.93
25.1,93.43,1.35
26.27,92.58,0.86
26.42,79.05,2.92
24.72,75.58,4.06
24.63,85.8,2.27
23.5,68.5,8.93
27.55,73.67,3.7
25.75,93.97,1.66
25.45,86.02,1.97
12.34,76.1,6.07
25.33,84.42,2.16
22.57,87.18,4.46
28.38,74.81,3.19
19.7,84.82,5.79
15.28,79.8,6.97
13.32,80.2,7.84
13.13,80.23,8.02
11.48,79.77,8.81
21.55,86.43,5.13
22.98,75.7,4.33
10.55,76.62,8.01
19.62,75.02,4.75
27.23,95.93,0.94
9.0,76.93,9.37
25.27,72.23,5.05
9.43,76.35,9.48
24.02,78.78,3.8
24.64,79.08,3.42
23.78,84.35,2.64
13.11,79.94,7.55
24.53,79.05,3.5
15.23,77.73,5.12
22.22,70.75,7.03
14.47,78.45,5.53
26.83,92.75,0.7
24.87,87.1,2.23
21.65,74.7,5.09
22.55,86.45,3.98
33.58,75.08,1.5
33.65,75.38,1.83
25.17,85.07,2.11
16.2,77.35,4.82
21.88,83.38,3.14
21.23,81.65,3.44
23.32,77.83,3.91
24.0,76.72,3.86
22.3,70.78,7.05
21.1,81.03,3.6
18.77,79.43,3.98
23.32,85.32,2.88
23.32,75.05,4.55
16.98,73.33,7.14
26.98,84.85,1.88
16.55,79.55,5.52
24.53,81.3,3.16
28.83,76.58,2.72
29.85,77.88,2.26
23.52,91.48,3.96
23.15,87.32,3.97
19.85,84.48,4.8
22.37,87.78,5.45
17.68,78.97,4.5
20.6,85.07,4.22
18.98,75.5,4.69
20.4,76.15,4.57
21.43,76.7,4.08
27.0,79.88,2.73
9.67,78.85,9.5
28.07,94.13,1.23
26.7,79.85,2.79
33.8,74.27,1.37
21.93,75.13,4.75
21.62,75.98,4.3
20.32,77.02,4.45
30.32,80.28,4.06
19.22,83.67,4.96
15.95,75.3,5.17
21.62,83.72,3.28
24.57,87.25,2.35
27.17,84.32,1.97
22.0,88.21,5.91
26.33,86.15,1.73
26.83,79.24,2.82
17.88,78.02,4.6
9.38,76.82,8.84
24.68,84.52,2.29
23.62,87.13,3.3
26.65,90.4,1.05
20.58,84.37,4.13
12.93,79.33,6.73
23.6,71.57,6.62
34.06,74.6,1.35
18.82,84.53,6.55
14.42,75.5,5.66
28.77,74.58,3.1
26.05,87.7,1.58
22.35,73.35,6.37
28.98,75.68,2.84
25.37,75.64,3.82
13.11,80.12,7.87
27.18,82.28,2.38
14.62,75.62,5.51
29.77,73.75,2.92
30.42,77.94,1.95
18.79,72.93,7.42
25.32,90.43,1.78
30.47,79.68,3.68
12.97,78.28,5.91
26.34,78.95,2.95
21.78,85.13,3.4
29.72,77.27,2.37
25.05,74.47,4.3
27.78,79.45,2.61
22.77,88.77,4.55
26.42,92.73,0.79
21.62,87.02,5.92
27.03,95.28,1.04
16.4,74.0,5.55
30.73,76.06,2.26
27.61,79.58,2.63
24.0,76.72,3.85
25.02,72.53,4.98
21.72,78.83,4.16
30.71,76.01,2.27
29.95,77.19,2.32
28.23,75.29,3.14
21.73,69.49,8.3
28.35,73.96,3.36
10.97,79.82,9.02
24.09,78.02,3.66
25.23,87.07,2.02
23.85,78.75,4.01
21.75,88.05,6.0
11.65,78.17,6.55
21.47,83.97,3.41
20.85,88.25,6.09
16.85,74.6,5.2
17.7,74.02,5.25
24.57,80.83,3.28
25.98,76.37,3.5
22.08,79.55,4.57
27.88,79.9,2.55
23.43,76.32,4.07
25.67,76.68,3.48
25.57,91.88,2.05
31.1,77.17,2.55
13.93,75.63,5.79
14.07,74.53,7.44
25.33,77.65,3.6
24.42,81.87,2.98
27.62,75.13,3.42
24.82,92.8,1.65
24.92,92.98,1.44
18.85,79.97,3.95
17.67,75.9,4.73
23.65,87.7,3.43
29.92,73.88,2.84
34.08,74.83,1.36
26.25,82.0,2.54
31.53,76.9,1.65
26.13,86.58,1.71
21.2,72.83,7.69
23.88,87.53,3.11
22.85,88.57,4.47
23.87,73.57,5.27
20.32,83.93,3.91
30.53,76.91,2.18
24.95,94.03,1.47
26.55,85.87,1.73
27.63,77.48,2.89
22.29,88.14,5.75
27.8,78.85,2.66
25.25,87.65,1.98
27.77,95.6,0.85
25.3,84.08,2.22
22.37,92.83,3.29
21.62,72.9,7.76
33.83,74.11,1.3
25.97,75.74,3.66
18.28,76.88,4.82
27.62,91.72,2.98
33.7,74.09,1.28
21.78,80.83,4.13
32.99,75.0,1.48
25.85,85.78,1.88
23.02,68.98,8.59
20.95,79.97,3.68
30.19,77.0,2.27
17.43,75.2,4.91
21.03,76.67,4.1
22.96,88.09,4.52
15.17,78.3,5.29
21.95,79.3,4.59
22.3,71.2,6.38
34.04,74.8,1.35
21.58,83.82,3.31
20.05,85.08,5.32
28.5,79.1,2.48
22.37,70.62,7.47
26.0,72.48,4.6
33.29,74.12,1.38
23.63,84.37,2.83
32.87,74.68,2.06
25.27,85.8,2.05
27.0,79.18,2.79
9.85,78.75,9.09
25.18,80.3,3.07
24.52,84.98,2.31
20.4,76.22,4.54
30.67,76.77,2.17
24.89,78.35,3.46
24.77,78.37,3.55
28.02,75.64,3.17
24.58,80.83,3.27
13.43,79.98,7.48
9.37,77.93,8.98
21.65,78.78,4.17
9.18,78.45,9.81
23.08,87.82,4.3
11.43,78.37,6.6
23.4,79.67,4.23
24.65,72.6,5.13
24.85,72.23,5.13
25.4,85.98,2.0
20.12,76.47,4.59
19.8,76.87,4.51
27.33,88.63,2.48
26.65,91.92,0.84
10.78,79.13,8.25
26.62,92.78,0.73
22.07,75.4,4.59
8.48,76.95,9.97
8.47,76.95,10.1
24.77,78.83,3.47
13.67,79.38,5.75
10.77,78.72,7.9
13.67,79.58,6.83
12.48,78.57,6.29
13.15,79.53,6.9
20.3,83.3,3.96
9.73,79.03,9.65
26.17,75.75,3.61
13.33,77.08,5.84
8.8,78.15,10.09
8.75,78.18,10.13
24.58,73.7,4.65
24.62,73.88,4.61
23.18,75.78,4.27
22.5,87.95,5.38
23.53,80.88,3.65
31.47,76.27,1.99
11.4,76.73,4.4
22.57,72.93,7.44
25.3,83.02,2.42
25.45,82.87,2.44
10.37,79.85,9.36
12.92,79.15,6.5
15.87,73.63,7.32
20.9,70.37,8.01
23.53,77.82,3.86
17.68,83.3,6.8
17.72,83.23,6.85
18.05,79.37,4.31
20.67,78.58,4.12
20.4,78.15,4.6
